User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
1607,0,2015,4,3,13:17,$43.33,Online Transaction,2122301195314255670,ONLINE,,,5094,,Yes
1607,0,2015,4,3,16:36,$30.40,Online Transaction,1913477460590765860,ONLINE,,,5300,,Yes
1607,0,2015,4,5,11:43,$163.02,Online Transaction,2122301195314255670,ONLINE,,,5094,,Yes
1607,1,2008,11,23,08:42,$71.25,Online Transaction,8245762104511734345,ONLINE,,,5661,,Yes
1607,2,2001,8,25,08:36,$181.00,Swipe Transaction,483490033258680568,Berkeley,CA,94702.0,3504,,Yes
1607,2,2001,8,26,05:06,$704.21,Swipe Transaction,483490033258680568,Berkeley,CA,94702.0,3504,,Yes
1607,2,2001,8,26,05:07,$-181.00,Swipe Transaction,483490033258680568,Berkeley,CA,94702.0,3504,,Yes
1607,2,2001,11,11,08:20,$141.19,Swipe Transaction,-5464719117041735434,Emeryville,CA,94662.0,5411,,Yes
1607,2,2013,7,26,07:46,$17.07,Online Transaction,-5467922351692495955,ONLINE,,,5912,,Yes
1607,2,2013,7,26,10:43,$136.35,Online Transaction,6455213054093379528,ONLINE,,,5815,,Yes
1607,2,2013,7,26,15:12,$64.71,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1607,2,2013,7,26,15:16,$19.87,Online Transaction,5763106017265139365,ONLINE,,,5310,,Yes
1607,2,2013,7,27,06:23,$2.71,Swipe Transaction,-3850651230249208964,Strasburg,OH,44680.0,5812,,Yes
1607,2,2013,7,27,08:23,$902.78,Swipe Transaction,-8393403536864044661,Strasburg,OH,44680.0,8011,,Yes
1607,2,2013,7,27,08:42,$128.41,Swipe Transaction,6231821303670340049,Uniontown,OH,44685.0,5932,,Yes
1607,2,2013,7,27,09:07,$475.00,Online Transaction,-6406662083475903219,ONLINE,,,3390,,Yes
1607,2,2013,7,27,09:29,$137.00,Online Transaction,-7807051024009846392,ONLINE,,,3684,,Yes
1607,2,2013,7,27,09:34,$92.04,Swipe Transaction,7327645680395827094,Strasburg,OH,44680.0,5411,,Yes
1607,2,2013,7,27,10:06,$11.45,Swipe Transaction,-563157518771065152,Strasburg,OH,44680.0,5310,,Yes
1607,2,2013,7,27,10:22,$63.44,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1607,2,2013,7,27,10:36,$46.92,Swipe Transaction,7327645680395827094,Strasburg,OH,44680.0,5411,,Yes
1607,2,2013,7,27,10:50,$12.16,Online Transaction,4872340518840476610,ONLINE,,,5732,Bad CVV,Yes
1607,2,2013,7,28,03:03,$276.76,Online Transaction,-7807051024009846392,ONLINE,,,3684,,Yes
1607,2,2013,7,28,03:11,$-137.00,Online Transaction,-7807051024009846392,ONLINE,,,3684,,Yes
1607,2,2013,8,1,06:37,$-475.00,Online Transaction,-6406662083475903219,ONLINE,,,3390,,Yes
1607,2,2013,8,1,06:47,$52.31,Online Transaction,-6406662083475903219,ONLINE,,,3390,,Yes
1607,2,2018,12,10,11:47,$54.39,Swipe Transaction,6998358937427405121,Rome,Italy,,5411,,Yes
1607,2,2018,12,10,11:59,$85.63,Swipe Transaction,4573875080712571902,Rome,Italy,,5045,,Yes
1607,3,2010,7,2,06:42,$132.39,Online Transaction,-3220758452254689706,ONLINE,,,5311,,Yes
1607,3,2010,7,2,07:30,$98.87,Swipe Transaction,-8133717843150702033,Port au Prince,Haiti,,5813,,Yes
1607,3,2010,7,2,08:18,$15.91,Online Transaction,-5467922351692495955,ONLINE,,,5912,,Yes
1607,3,2010,7,2,13:53,$85.44,Online Transaction,4872340518840476610,ONLINE,,,5732,,Yes
1607,3,2010,7,2,14:22,$62.96,Swipe Transaction,-7024526342806057766,Port au Prince,Haiti,,5921,,Yes
1607,3,2010,7,2,14:38,$75.18,Online Transaction,7479593622964634169,ONLINE,,,5311,,Yes
1607,3,2010,7,2,15:25,$307.00,Online Transaction,-1908131910424232363,ONLINE,,,3771,,Yes
1607,3,2010,7,3,13:43,$-307.00,Online Transaction,-1908131910424232363,ONLINE,,,3771,,Yes
1607,3,2010,7,3,13:53,$301.35,Online Transaction,-1908131910424232363,ONLINE,,,3771,,Yes
1607,3,2010,7,4,06:27,$55.69,Online Transaction,-2875772643906070090,ONLINE,,,5310,,Yes
1607,3,2010,7,4,07:53,$85.24,Online Transaction,1913477460590765860,ONLINE,,,5300,,Yes
1607,3,2010,7,4,08:16,$6.72,Online Transaction,4872340518840476610,ONLINE,,,5732,,Yes
1607,3,2010,7,4,09:35,$14.87,Online Transaction,-4752064311331295725,ONLINE,,,4214,,Yes
1607,3,2010,7,4,09:55,$105.38,Online Transaction,3635551857898739641,ONLINE,,,5310,,Yes
1607,3,2010,7,4,10:22,$33.43,Online Transaction,6455213054093379528,ONLINE,,,5815,,Yes
1607,3,2010,7,4,10:27,$168.74,Online Transaction,822647939787511611,ONLINE,,,5311,,Yes
1607,3,2010,7,4,11:25,$13.14,Online Transaction,6098563624419731578,ONLINE,,,4214,,Yes
1607,3,2017,11,22,16:47,$22.57,Chip Transaction,5507353000713503121,Rome,Italy,,4121,,Yes
1607,3,2017,11,26,11:52,$25.49,Chip Transaction,-3395538998277081094,Rome,Italy,,5311,,Yes
1607,3,2017,11,26,11:59,$6.11,Chip Transaction,-8733402887366759764,Rome,Italy,,5814,,Yes
1607,3,2017,11,26,12:51,$4.20,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1607,3,2017,11,30,15:03,$122.83,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1607,3,2017,11,30,16:41,$1.70,Chip Transaction,-8804513634474593447,Rome,Italy,,5712,,Yes
1607,3,2017,11,30,19:41,$22.16,Chip Transaction,-1642303950890406395,Rome,Italy,,5912,,Yes
1607,3,2017,11,30,19:42,$296.35,Chip Transaction,-8830141029664022553,Rome,Italy,,5211,,Yes
1607,3,2017,12,3,10:38,$41.02,Chip Transaction,-8405285785047681224,Rome,Italy,,5651,,Yes
1607,3,2019,10,17,12:11,$8.93,Chip Transaction,5507353000713503121,Rome,Italy,,4121,,Yes
1607,3,2019,10,17,18:31,$133.22,Chip Transaction,6661973303171003879,Rome,Italy,,5211,,Yes
1607,3,2019,10,18,10:35,$47.85,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1607,3,2019,10,18,16:54,$21.33,Chip Transaction,9057735476014445185,Rome,Italy,,5311,,Yes
1607,3,2019,10,18,16:56,$3.09,Chip Transaction,-727612092139916043,Rome,Italy,,5411,,Yes
1607,3,2019,10,22,11:27,$83.74,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1607,3,2019,10,22,13:02,$52.00,Chip Transaction,-1288082279022882052,Rome,Italy,,5499,,Yes
1607,3,2019,10,22,13:14,$-52.00,Chip Transaction,-1288082279022882052,Rome,Italy,,5499,,Yes
1607,3,2019,10,22,13:16,$18.03,Chip Transaction,-1288082279022882052,Rome,Italy,,5499,,Yes
1607,3,2019,10,22,13:37,$145.66,Chip Transaction,4573875080712571902,Rome,Italy,,5045,,Yes
1607,3,2019,10,24,10:58,$190.72,Chip Transaction,4573875080712571902,Rome,Italy,,5045,,Yes
1607,3,2019,10,25,15:38,$141.05,Chip Transaction,3189517333335617109,Rome,Italy,,5311,,Yes
1607,4,2019,9,26,16:57,$24.07,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1607,4,2019,10,1,11:28,$1.70,Chip Transaction,6998358937427405121,Rome,Italy,,5411,,Yes
1607,4,2019,10,1,16:44,$5.78,Chip Transaction,-727612092139916043,Rome,Italy,,5411,,Yes
1607,4,2019,10,1,18:08,$10.38,Chip Transaction,6661973303171003879,Rome,Italy,,5211,,Yes
1607,4,2019,10,4,18:30,$10.62,Chip Transaction,590183032319022035,Rome,Italy,,5094,Bad PIN,Yes
1607,4,2019,10,8,12:27,$23.46,Chip Transaction,3189517333335617109,Rome,Italy,,5311,,Yes
1607,4,2019,10,8,12:27,$16.75,Chip Transaction,-4752064311331295725,Rome,Italy,,4214,,Yes
1607,4,2019,10,8,14:03,$50.00,Chip Transaction,2027553650310142703,Rome,Italy,,5541,,Yes
1607,4,2019,10,8,14:06,$76.65,Chip Transaction,-3395538998277081094,Rome,Italy,,5311,,Yes
1607,4,2019,10,8,15:52,$52.33,Chip Transaction,-1642303950890406395,Rome,Italy,,5912,,Yes
1608,0,2007,9,12,09:16,$82.60,Online Transaction,-4317138273541964845,ONLINE,,,5211,,Yes
1608,0,2007,9,12,12:59,$11.43,Online Transaction,-1119575210854530048,ONLINE,,,5045,,Yes
1608,0,2008,6,12,09:38,$30.49,Online Transaction,-245178307025547046,ONLINE,,,5311,,Yes
1608,0,2008,6,12,10:19,$52.66,Online Transaction,-4317138273541964845,ONLINE,,,5211,,Yes
1608,0,2008,6,12,11:30,$115.78,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1608,0,2008,8,1,06:09,$163.62,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1608,0,2008,8,2,08:01,$87.63,Online Transaction,-3220758452254689706,ONLINE,,,5311,,Yes
1608,0,2008,8,2,09:11,$100.03,Online Transaction,-543251973251703900,ONLINE,,,5977,,Yes
1608,0,2008,8,2,09:21,$176.52,Online Transaction,838425044734233142,ONLINE,,,4814,,Yes
1608,0,2008,8,2,11:42,$72.02,Online Transaction,6661973303171003879,ONLINE,,,5211,,Yes
1611,0,2015,9,6,09:34,$106.36,Online Transaction,-5624843686576836279,ONLINE,,,7832,,Yes
1611,0,2015,9,6,10:50,$31.24,Online Transaction,-4241409341442030551,ONLINE,,,7349,,Yes
1611,0,2015,9,6,10:58,$181.58,Online Transaction,7035602569409149834,ONLINE,,,5311,,Yes
1611,0,2015,9,7,10:17,$199.16,Online Transaction,1913477460590765860,ONLINE,,,5300,,Yes
1611,0,2015,9,7,10:26,$26.92,Chip Transaction,-6184890697195234491,Noblesville,IN,46062.0,5310,,Yes
1611,0,2015,9,7,11:37,$186.98,Online Transaction,6638733030674458413,ONLINE,,,5732,,Yes
1611,0,2015,9,7,13:27,$161.44,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1611,0,2015,9,7,16:45,$7.61,Online Transaction,-7759074308363763111,ONLINE,,,5651,,Yes
1611,0,2016,10,20,11:12,$227.59,Online Transaction,-5581123930363301609,ONLINE,,,5311,,Yes
1611,0,2016,10,20,11:23,$0.02,Chip Transaction,-3384853206088019997,Zionsville,IN,46077.0,7832,,Yes
1611,0,2016,10,20,12:22,$43.66,Chip Transaction,3161672271973144410,Ingalls,IN,46048.0,5813,,Yes
1612,2,2007,10,10,09:49,$485.00,Online Transaction,-1007477596717646975,ONLINE,,,3780,,Yes
1612,2,2007,10,10,10:18,$93.85,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1612,2,2007,10,11,07:44,$23.76,Swipe Transaction,1327489991562527325,Carlisle,MA,1741.0,5300,,Yes
1612,2,2007,10,11,08:53,$56.84,Online Transaction,1913477460590765860,ONLINE,,,5300,,Yes
1612,2,2007,10,14,08:13,$303.78,Online Transaction,-1007477596717646975,ONLINE,,,3780,,Yes
1612,2,2007,10,14,08:19,$-485.00,Online Transaction,-1007477596717646975,ONLINE,,,3780,,Yes
1613,2,2016,2,2,10:16,$93.57,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1613,2,2016,4,26,11:42,$78.71,Online Transaction,7145736684866660022,ONLINE,,,5251,,Yes
1613,2,2016,4,26,12:16,$264.99,Chip Transaction,-7101533751850605127,Mesa,AZ,85216.0,5722,,Yes
1613,2,2016,4,26,13:13,$116.90,Online Transaction,-5467922351692495955,ONLINE,,,5912,,Yes
1615,0,2006,7,11,11:10,$7.78,Swipe Transaction,860447638725616284,Algiers,Algeria,,5712,,Yes
1615,0,2006,7,12,09:31,$4.95,Swipe Transaction,860447638725616284,Algiers,Algeria,,5712,,Yes
1615,0,2006,7,12,13:16,$59.89,Swipe Transaction,-4742021959618741352,Algiers,Algeria,,5912,,Yes
1615,0,2006,7,13,10:50,$158.03,Swipe Transaction,-7231389139399574921,Algiers,Algeria,,5310,,Yes
1615,0,2006,7,13,15:20,$329.00,Swipe Transaction,-2985456613733500756,Algiers,Algeria,,7011,,Yes
1615,0,2006,7,16,11:00,$-329.00,Swipe Transaction,-2985456613733500756,Algiers,Algeria,,7011,,Yes
1615,0,2006,7,16,11:15,$374.92,Swipe Transaction,-2985456613733500756,Algiers,Algeria,,7011,,Yes
1615,1,2010,1,4,23:30,$4.45,Online Transaction,-4752064311331295725,ONLINE,,,4214,,Yes
1615,1,2010,1,4,23:48,$7.19,Online Transaction,-2165325134182579556,ONLINE,,,5311,,Yes
1615,1,2010,1,10,21:01,$225.36,Online Transaction,-3395538998277081094,ONLINE,,,5311,,Yes
1615,1,2010,1,10,23:00,$0.30,Online Transaction,6098563624419731578,ONLINE,,,4214,,Yes
1615,1,2010,1,13,00:09,$0.96,Online Transaction,-4752064311331295725,ONLINE,,,4214,,Yes
1615,1,2010,1,18,01:54,$38.37,Online Transaction,-3096743575434866479,ONLINE,,,5814,,Yes
1615,1,2010,1,20,04:07,$103.75,Online Transaction,3162461869808353890,ONLINE,,,5814,,Yes
1615,1,2010,1,22,22:48,$144.59,Online Transaction,-2916542501422915698,ONLINE,,,5719,,Yes
1615,1,2010,1,22,22:53,$43.61,Online Transaction,7035602569409149834,ONLINE,,,5311,,Yes
1616,0,2015,12,5,10:15,$30.88,Online Transaction,-3220758452254689706,ONLINE,,,5311,,Yes
1616,0,2015,12,5,10:19,$7.06,Online Transaction,1913477460590765860,ONLINE,,,5300,,Yes
1616,0,2015,12,5,14:24,$58.14,Online Transaction,5753024633661164610,ONLINE,,,5311,,Yes
1617,2,2019,10,22,17:26,$2.73,Chip Transaction,-8405285785047681224,Rome,Italy,,5651,,Yes
1617,2,2019,10,24,17:00,$12.48,Chip Transaction,-245178307025547046,Rome,Italy,,5311,,Yes
1617,2,2019,10,25,14:06,$28.58,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1617,3,2008,8,3,07:47,$121.25,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1617,3,2008,8,3,07:57,$50.19,Online Transaction,-5581123930363301609,ONLINE,,,5311,,Yes
1617,3,2008,8,3,08:45,$8.84,Online Transaction,8181289561763813437,ONLINE,,,5661,,Yes
1617,3,2008,8,3,10:16,$110.81,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1617,3,2008,8,3,14:22,$508.05,Online Transaction,4241336128694185533,ONLINE,,,4814,,Yes
1617,3,2008,11,27,07:21,$109.38,Online Transaction,-4317138273541964845,ONLINE,,,5211,,Yes
1617,3,2008,11,27,09:04,$125.26,Online Transaction,170491238251862552,ONLINE,,,5193,,Yes
1617,3,2008,11,27,09:28,$15.15,Online Transaction,5645291776686015596,ONLINE,,,3075,,Yes
1617,3,2008,11,27,09:41,$252.71,Online Transaction,-2151619699797351738,ONLINE,,,5816,,Yes
1617,3,2008,11,27,11:46,$103.93,Online Transaction,-3395538998277081094,ONLINE,,,5311,,Yes
1618,0,2015,12,18,09:10,$99.28,Online Transaction,-2042049018365856408,ONLINE,,,5815,,Yes
1618,0,2015,12,18,12:01,$137.35,Chip Transaction,4337564221051549528,Green Village,NJ,7935.0,5912,,Yes
1618,0,2015,12,18,12:20,$82.66,Online Transaction,170491238251862552,ONLINE,,,5193,,Yes
1618,0,2015,12,18,12:46,$78.48,Online Transaction,6393673554886452903,ONLINE,,,5733,,Yes
1618,0,2015,12,18,13:49,$90.14,Online Transaction,1913477460590765860,ONLINE,,,5300,,Yes
1618,0,2015,12,18,14:32,$218.31,Online Transaction,5763106017265139365,ONLINE,,,5310,,Yes
1618,0,2015,12,18,14:36,$220.31,Online Transaction,-4241409341442030551,ONLINE,,,7349,Insufficient Balance,Yes
1618,0,2015,12,20,09:01,$201.32,Online Transaction,-1939141273423816814,ONLINE,,,5045,,Yes
1618,0,2015,12,20,12:57,$130.41,Swipe Transaction,-5589167513871009756,Cedar Knolls,NJ,7927.0,5651,,Yes
1618,0,2015,12,20,13:32,$136.69,Online Transaction,-543251973251703900,ONLINE,,,5977,,Yes
1618,0,2015,12,20,13:59,$74.96,Chip Transaction,-1208744667278071978,Cedar Knolls,NJ,7927.0,5921,,Yes
1619,0,2016,5,8,12:33,$154.03,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1619,0,2016,5,8,13:06,$68.73,Online Transaction,-3220758452254689706,ONLINE,,,5311,,Yes
1619,0,2016,5,8,13:07,$53.00,Online Transaction,-3739862438923451178,ONLINE,,,7832,,Yes
1620,0,2016,8,21,10:07,$49.33,Online Transaction,-5581123930363301609,ONLINE,,,5311,,Yes
1620,0,2016,8,21,10:52,$1.55,Online Transaction,2884193360641017720,ONLINE,,,5311,,Yes
1620,3,2019,8,27,13:51,$16.63,Chip Transaction,3189517333335617109,Rome,Italy,,5311,,Yes
1620,3,2019,8,27,16:25,$23.71,Chip Transaction,590183032319022035,Rome,Italy,,5094,,Yes
1620,3,2019,8,30,16:23,$449.00,Chip Transaction,483490033258680568,Rome,Italy,,3504,,Yes
1620,3,2019,8,30,16:23,$2.80,Chip Transaction,483490033258680568,Rome,Italy,,3504,,Yes
1620,3,2019,8,30,16:26,$174.00,Chip Transaction,483490033258680568,Rome,Italy,,3504,,Yes
1620,3,2019,8,31,19:15,$443.88,Chip Transaction,9057735476014445185,Rome,Italy,,5311,,Yes
1620,3,2019,9,2,13:39,$320.20,Chip Transaction,483490033258680568,Rome,Italy,,3504,,Yes
1620,3,2019,9,3,12:21,$5.99,Chip Transaction,-245178307025547046,Rome,Italy,,5311,,Yes
1620,3,2019,9,5,15:22,$61.04,Chip Transaction,-7518699381024305844,Rome,Italy,,5813,,Yes
1620,4,2008,7,18,08:48,$32.97,Swipe Transaction,-4340264048028146210,Stone Park,IL,60165.0,7922,,Yes
1620,4,2008,7,18,10:59,$159.08,Online Transaction,-6761066196029841443,ONLINE,,,5310,,Yes
1620,4,2008,7,18,12:52,$718.89,Online Transaction,7035602569409149834,ONLINE,,,5311,,Yes
1620,4,2008,7,18,12:53,$12.72,Online Transaction,-3395538998277081094,ONLINE,,,5311,,Yes
1620,4,2008,7,18,14:17,$118.03,Online Transaction,3189517333335617109,ONLINE,,,5311,,Yes
1621,1,2007,11,14,08:20,$64.44,Online Transaction,4872340518840476610,ONLINE,,,5732,,Yes
1621,3,2019,8,9,18:20,$96.97,Chip Transaction,-8405285785047681224,Rome,Italy,,5651,,Yes
1621,3,2019,8,10,15:06,$1.71,Chip Transaction,-7146670748125200898,Rome,Italy,,5970,,Yes
1621,3,2019,8,16,15:32,$6.23,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1621,3,2019,8,20,11:41,$52.25,Chip Transaction,-3362831192073574065,Rome,Italy,,7011,,Yes
1622,0,2018,9,10,12:04,$22.59,Chip Transaction,9057735476014445185,Rome,Italy,,5311,,Yes
1622,0,2018,9,10,17:26,$113.91,Chip Transaction,-245178307025547046,Rome,Italy,,5311,,Yes
1622,0,2018,9,10,18:53,$76.76,Chip Transaction,4113327641666371223,Rome,Italy,,5814,Technical Glitch,Yes
1622,0,2018,9,12,12:17,$11.62,Chip Transaction,6051395022895754231,Rome,Italy,,5310,,Yes
1622,0,2018,9,14,13:41,$20.88,Chip Transaction,3189517333335617109,Rome,Italy,,5311,,Yes
1622,0,2018,9,19,17:19,$11.44,Chip Transaction,5507353000713503121,Rome,Italy,,4121,,Yes
1622,0,2018,9,24,10:31,$90.20,Chip Transaction,9057735476014445185,Rome,Italy,,5311,Insufficient Balance,Yes
1622,0,2018,9,24,13:07,$94.00,Chip Transaction,-3943656582743129537,Rome,Italy,,5712,,Yes
1622,0,2018,9,26,16:35,$53.23,Chip Transaction,2027553650310142703,Rome,Italy,,5541,,Yes
1622,0,2018,10,1,11:18,$10.80,Chip Transaction,6661973303171003879,Rome,Italy,,5211,,Yes
1622,1,2008,7,27,07:33,$62.85,Online Transaction,7035602569409149834,ONLINE,,,5311,,Yes
1622,1,2016,8,23,10:00,$116.00,Online Transaction,-1908131910424232363,ONLINE,,,3771,,Yes
1622,1,2016,8,23,10:08,$1010.22,Online Transaction,3646564134821659643,ONLINE,,,5533,,Yes
1622,1,2016,8,23,11:07,$242.90,Chip Transaction,5380136689944095909,Idalou,TX,79329.0,5300,,Yes
1622,1,2016,8,23,11:22,$73.82,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1622,1,2016,8,23,11:43,$188.63,Chip Transaction,8738857125351533561,New Deal,TX,79350.0,5411,,Yes
1622,1,2016,8,28,09:32,$-116.00,Online Transaction,-1908131910424232363,ONLINE,,,3771,,Yes
1622,1,2016,8,28,09:53,$356.37,Online Transaction,-1908131910424232363,ONLINE,,,3771,,Yes
1622,1,2016,11,1,13:15,$3.94,Chip Transaction,-9135361266042638987,Tahoka,TX,79373.0,5411,,Yes
1622,1,2016,11,1,13:19,$115.97,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1622,1,2016,11,1,15:51,$150.06,Online Transaction,-3395538998277081094,ONLINE,,,5311,,Yes
1625,2,2016,8,14,16:35,$42.84,Online Transaction,6455213054093379528,ONLINE,,,5815,Insufficient Balance,Yes
1625,2,2016,8,14,18:00,$47.92,Online Transaction,-521141999023077663,ONLINE,,,5815,,Yes
1625,2,2016,8,14,21:17,$36.62,Chip Transaction,7899845776926332849,Mercer,PA,16137.0,5310,,Yes
1625,3,2007,9,29,09:50,$17.74,Swipe Transaction,3847058901352528543,Stoneboro,PA,16153.0,5651,,Yes
1625,3,2007,9,29,09:53,$41.62,Swipe Transaction,7465977804681987009,Hermitage,PA,16148.0,7832,,Yes
1625,3,2007,9,29,16:18,$6.40,Online Transaction,1670884829620747872,ONLINE,,,5814,,Yes
1625,3,2007,9,30,10:47,$62.64,Online Transaction,2122301195314255670,ONLINE,,,5094,,Yes
1625,3,2007,10,3,09:15,$140.08,Online Transaction,5763106017265139365,ONLINE,,,5310,,Yes
1625,3,2007,10,3,09:28,$187.39,Online Transaction,-3693650930986299431,ONLINE,,,4814,Technical Glitch,Yes
1625,3,2016,10,23,14:17,$41.68,Online Transaction,-5693635707082433953,ONLINE,,,4112,,Yes
1625,3,2016,10,23,18:02,$1000.09,Online Transaction,6759623715801000040,ONLINE,,,5311,,Yes
1625,3,2016,10,25,14:19,$2.38,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1625,3,2016,10,25,17:39,$388.65,Online Transaction,6638733030674458413,ONLINE,,,5732,,Yes
1627,1,2001,10,26,10:45,$213.23,Swipe Transaction,-1544770191945031545,Abuja,Nigeria,,5932,,Yes
1627,1,2001,10,26,12:44,$367.69,Swipe Transaction,2369654404577569611,Abuja,Nigeria,,5712,,Yes
1627,1,2001,10,26,15:27,$7.36,Swipe Transaction,-2719504201580594103,Abuja,Nigeria,,5912,Bad PIN,Yes
1627,1,2001,10,26,17:26,$79.63,Swipe Transaction,-7823224326304466372,Abuja,Nigeria,,5310,,Yes
1627,1,2001,10,27,13:13,$318.02,Swipe Transaction,-2719504201580594103,Abuja,Nigeria,,5912,,Yes
1627,1,2015,7,8,12:51,$104.21,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1627,1,2015,7,8,16:28,$97.15,Swipe Transaction,-1151902713850664258,Elverta,CA,95626.0,5310,,Yes
1627,1,2015,7,10,12:32,$191.59,Chip Transaction,-6361939728128013585,Sacramento,CA,95832.0,5094,,Yes
1627,1,2015,7,12,09:06,$0.69,Chip Transaction,-2298829394193732417,Sacramento,CA,95814.0,5812,,Yes
1627,3,2015,7,6,10:31,$41.28,Online Transaction,8099188931555596779,ONLINE,,,7996,,Yes
1627,3,2015,7,6,11:52,$1168.85,Online Transaction,-7421991366943579652,ONLINE,,,4411,,Yes
1627,3,2015,7,6,14:46,$75.89,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1627,3,2015,7,6,14:55,$95.11,Chip Transaction,-106905150302967871,Sacramento,CA,95817.0,5651,,Yes
1627,3,2015,7,6,17:19,$165.92,Swipe Transaction,-6030500303129669421,Sacramento,CA,95818.0,5300,,Yes
1627,3,2015,7,7,12:17,$120.00,Online Transaction,190253443608377572,ONLINE,,,3359,,Yes
1627,3,2015,7,8,10:00,$288.86,Swipe Transaction,4191034540970863667,Sacramento,CA,95819.0,5300,,Yes
1627,3,2015,7,8,10:27,$104.65,Chip Transaction,-6509248232886526609,Coloma,CA,95613.0,5651,,Yes
1627,3,2015,7,8,11:08,$21.00,Online Transaction,3635551857898739641,ONLINE,,,5310,,Yes
1627,3,2015,7,14,06:14,$38.31,Online Transaction,190253443608377572,ONLINE,,,3359,,Yes
1627,3,2015,7,14,06:25,$-120.00,Online Transaction,190253443608377572,ONLINE,,,3359,,Yes
1629,0,2018,11,19,13:02,$54.81,Chip Transaction,-1642303950890406395,Rome,Italy,,5912,,Yes
1629,0,2018,11,19,18:44,$26.97,Chip Transaction,-245178307025547046,Rome,Italy,,5311,,Yes
1629,0,2018,11,21,18:14,$10.92,Chip Transaction,2919745757515313025,Rome,Italy,,5932,,Yes
1629,0,2018,11,22,13:13,$69.58,Chip Transaction,590183032319022035,Rome,Italy,,5094,,Yes
1629,2,2008,1,11,12:16,$6.74,Online Transaction,6098563624419731578,ONLINE,,,4214,,Yes
1629,2,2008,1,11,12:24,$321.89,Online Transaction,-2916542501422915698,ONLINE,,,5712,,Yes
1629,2,2008,1,11,19:56,$6.44,Online Transaction,-5841929396161652653,ONLINE,,,4121,,Yes
1629,2,2008,1,13,17:10,$7.01,Swipe Transaction,-2570344892956562516,Beech Grove,IN,46107.0,5812,,Yes
1629,2,2008,8,9,14:40,$101.29,Swipe Transaction,-8770902858380406398,Beech Grove,IN,46107.0,5300,,Yes
1629,2,2008,8,9,16:05,$272.44,Online Transaction,5763106017265139365,ONLINE,,,5310,,Yes
1629,2,2008,8,10,15:36,$9.65,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
1629,2,2008,8,11,09:46,$275.76,Online Transaction,-3693650930986299431,ONLINE,,,4814,,Yes
1629,2,2008,10,30,08:09,$81.01,Online Transaction,7479593622964634169,ONLINE,,,5311,,Yes
1629,2,2008,10,30,09:19,$89.51,Online Transaction,-6160036380778658394,ONLINE,,,4121,,Yes
1629,2,2008,10,30,11:18,$80.84,Online Transaction,5763106017265139365,ONLINE,,,5310,,Yes
1629,2,2008,10,30,12:31,$0.98,Online Transaction,2884193360641017720,ONLINE,,,5311,,Yes
1629,2,2008,10,30,15:19,$200.72,Online Transaction,-5401953891366957779,ONLINE,,,5651,,Yes
1629,2,2008,12,1,08:53,$14.37,Swipe Transaction,-8672251702598161816,Beech Grove,IN,46107.0,8011,,Yes
1629,2,2008,12,1,15:25,$214.57,Online Transaction,1839636615252322303,ONLINE,,,3000,,Yes
1629,2,2008,12,1,15:53,$9.58,Online Transaction,-6761066196029841443,ONLINE,,,5310,,Yes
1629,2,2008,12,1,16:14,$9.63,Online Transaction,4113327641666371223,ONLINE,,,5814,,Yes
1629,2,2012,1,15,17:36,$377.00,Online Transaction,-6406662083475903219,ONLINE,,,3390,,Yes
1629,2,2012,1,15,19:06,$165.20,Online Transaction,822647939787511611,ONLINE,,,5311,,Yes
1629,2,2012,1,17,13:34,$3.17,Online Transaction,4241336128694185533,ONLINE,,,4814,,Yes
1629,2,2012,1,17,13:58,$39.08,Online Transaction,7479593622964634169,ONLINE,,,5311,,Yes
1629,2,2012,1,17,19:37,$14.02,Online Transaction,5625828905483550857,ONLINE,,,7922,,Yes
1629,2,2012,1,18,14:57,$197.62,Online Transaction,-4282466774399734331,ONLINE,,,4829,,Yes
